"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"OAK","Oaktree Capital Group, LLC","49.24","7725280587.8","n/a","2012","Finance","Investment Managers","https://www.nasdaq.com/symbol/oak",
"OCFC","OceanFirst Financial Corp.","24.48","1251586291.68","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ocfc",
"OZM","Och-Ziff Capital Management Group LLC","15.84","790374689.28","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/ozm",
"OFED","Oconee Federal Financial Corp.","26.61","153285175.35","n/a","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ofed",
"OCN","Ocwen Financial Corporation","1.98","265159012.14","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ocn",
"OPI","Office Properties Income Trust","28.49","1369881906.47","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","24.29","0","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opini",
"OFG","OFG Bancorp","20.47","1050497862.53","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","25.37","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg^a",
"OVBC","Ohio Valley Banc Corp.","35.69","169182234.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovbc",
"OLBK","Old Line Bancshares, Inc.","27.33","464333502.39","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","17.18","3014756501.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","22.25","115350430.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/opof",
"ORI","Old Republic International Corporation","20.77","6288637622.34","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ori",
"OSBC","Old Second Bancorp, Inc.","13.98","417861990.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.7095","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbcp",
"ONDK","On Deck Capital, Inc.","5.77","436436683.8","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ondk",
"OMAD","One Madison Corporation","10.16","419100000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/omad",
"OMF","OneMain Holdings, Inc.","33.41","4543417881.6","n/a","2013","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/omf",
"OPBK","OP Bancorp","9.27","146311543.26","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/opbk",
"OPES","Opes Acquisition Corp.","10.15","150423000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opes",
"OPESU","Opes Acquisition Corp.","10.38","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesu",
"OPESW","Opes Acquisition Corp.","0.25","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesw",
"OPY","Oppenheimer Holdings, Inc.","27.86","363475657.16","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/opy",
"OBAS","Optibase Ltd.","9.5","49384429.5","n/a","1999","Finance","Real Estate","https://www.nasdaq.com/symbol/obas",
"OPHC","OptimumBank Holdings, Inc.","4.01","7272816.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ophc",
"OBNK","Origin Bancorp, Inc.","34.62","822139661.7","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/obnk",
"ORIT","Oritani Financial Corp.","17.55","789496209.45","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","69.75","17880905981.25","n/a","n/a","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/ix",
"ORRF","Orrstown Financial Services Inc","19.32","183253600.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orrf",
"OTTW","Ottawa Bancorp, Inc.","13.68","45948684.96","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ottw",
"OXBR","Oxbridge Re Holdings Limited","0.9531","5464681.7697","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.012","0","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbrw",
"PCB","Pacific City Financial Corporation","16.72","267486610.16","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/pcb",
"PMBC","Pacific Mercantile Bancorp","7.91","173357102.45","n/a","2000","Finance","Major Banks","https://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","28.22","1763660457.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ppbi",
"PACW","PacWest Bancorp","39.5","4828183315.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pacw",
"PRK","Park National Corporation","99.85","1558810371.85","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/prk",
"PKBK","Parke Bancorp, Inc.","21.07","219063905.06","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pkbk",
"PBHC","Pathfinder Bancorp, Inc.","14.11","61552448.08","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pbhc",
"PNBK","Patriot National Bancorp Inc.","14.51","56743879.74","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/pnbk",
"PYDS","Payment Data Systems, Inc.","3.06","51102000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/pyds",
"PBBI","PB Bancorp, Inc.","11.24","83721038.84","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbbi",
"PCSB","PCSB Financial Corporation","19.95","355190578.05","n/a","2017","Finance","Banks","https://www.nasdaq.com/symbol/pcsb",
"PDLB","PDL Community Bancorp","13.25","244635121","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pdlb",
"PGC","Peapack-Gladstone Financial Corporation","27.66","534879730.92","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/pgc",
"PWOD","Penns Woods Bancorp, Inc.","42.9","201267409.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pwod",
"PFSI","PennyMac Financial Services, Inc.","22.81","1768566849.15","n/a","2013","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pfsi",
"WRLS","Pensare Acquisition Corp.","10.23","368445828.3","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrls",
"WRLSR","Pensare Acquisition Corp.","0.29","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsr",
"WRLSU","Pensare Acquisition Corp.","10.7","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsu",
"WRLSW","Pensare Acquisition Corp.","0.25","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsw",
"PEBO","Peoples Bancorp Inc.","31.58","621546791.22","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","28.04","168106978.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pebk",
"PFIS","Peoples Financial Services Corp. ","44.54","329553865.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pfis",
"PBCT","People&#39;s United Financial, Inc.","17.39","6566753682.62","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbct",
"PBCTP","People&#39;s United Financial, Inc.","24.41","0","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbctp",
"PUB","People&#39;s Utah Bancorp","28.17","527328202.32","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/pub",
"PICO","PICO Holdings Inc.","10.46","222565620.64","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/pico",
"PNFP","Pinnacle Financial Partners, Inc.","58.04","4499942770","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pnfp",
"PJC","Piper Jaffray Companies","72","1053971712","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/pjc",
"PJT","PJT Partners Inc.","41.26","939483103.28","n/a","2015","Finance","Investment Managers","https://www.nasdaq.com/symbol/pjt",
"PLBC","Plumas Bancorp","24.09","124084602.84","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/plbc",
"PNC","PNC Financial Services Group, Inc. (The)","128.93","58484262461.46","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pnc",
"BPOP","Popular, Inc.","54.74","5478021966.76","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpop",
"BPOPM","Popular, Inc.","25.05","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpopm",
"BPOPN","Popular, Inc.","26.58","318960000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpopn",
"PPDF","PPDAI Group Inc.","4.94","1485034311.02","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ppdf",
"PYS","PPlus Trust","16.95","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","20.4599","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pyt",
"PRAA","PRA Group, Inc.","27.1","1227738400","n/a","2002","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/praa",
"PFBI","Premier Financial Bancorp, Inc.","15.6","228050908.8","n/a","1996","Finance","Major Banks","https://www.nasdaq.com/symbol/pfbi",
"PRI","Primerica, Inc.","122.34","5209585869","n/a","2010","Finance","Life Insurance","https://www.nasdaq.com/symbol/pri",
"PFG","Principal Financial Group Inc","51.11","14224612491.46","n/a","2001","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/pfg",
"PRA","ProAssurance Corporation","37.94","2035108353.32","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pra",
"PGR","Progressive Corporation (The)","72.32","42227375498.24","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pgr",
"PB","Prosperity Bancshares, Inc.","73.47","5131646232.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pb",
"PTVCA","Protective Insurance Corporation","20.2","299959273.8","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvca",
"PTVCB","Protective Insurance Corporation","19.51","289713140.19","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvcb",
"PVBC","Provident Bancorp, Inc.","22.66","218118792.54","n/a","2015","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","20.125","151135831.875","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/prov",
"PFS","Provident Financial Services, Inc","26.87","1782167877.81","n/a","2003","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pfs",
"PBIP","Prudential Bancorp, Inc.","17.81","158464617.48","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/pbip",
"PJH","Prudential Financial, Inc.","25.2399","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/pjh",
"PRH","Prudential Financial, Inc.","25.17","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/prh",
"PRS","Prudential Financial, Inc.","25.2","549017431.2","n/a","2018","Finance","Life Insurance","https://www.nasdaq.com/symbol/prs",
"PRU","Prudential Financial, Inc.","95.13","38908170000","n/a","2001","Finance","Life Insurance","https://www.nasdaq.com/symbol/pru",
"PUK","Prudential Public Limited Company","41.24","53471291553.16","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/puk",
"PHCF","PUHUI WEALTH INVESTMENT MANAGEMENT CO., LTD.","4","48000000","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/phcf",
"PACQ","Pure Acquisition Corp.","10.02","518535000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacq",
"PACQU","Pure Acquisition Corp.","10.51","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacqu",
"PACQW","Pure Acquisition Corp.","1.2","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacqw",
"PZN","Pzena Investment Management Inc","9.04","626856733.36","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/pzn",
"QCRH","QCR Holdings, Inc.","34.59","543692814.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",
"QD","Qudian Inc.","5.42","1766044426.1","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/qd",
"RDN","Radian Group Inc.","20.53","4386388598.18","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rdn",
"RFL","Rafael Holdings, Inc.","15.63","196524742.8","n/a","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/rfl",
"RNDB","Randolph Bancorp, Inc.","15.23","90662956.37","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/rndb",
"RJF","Raymond James Financial, Inc.","81.91","11552421351.35","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/rjf",
"RBB","RBB Bancorp","20.98","419600461.56","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/rbb",
"RMAX","RE/MAX Holdings, Inc.","38.81","689048923.77","n/a","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/rmax",
"RLGY","Realogy Holdings Corp.","12.04","1366371415.92","n/a","2012","Finance","Real Estate","https://www.nasdaq.com/symbol/rlgy",
"RDFN","Redfin Corporation","19.09","1727420539.78","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/rdfn",
"RWGE","Regalwood Global Energy Ltd.","10","375000000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/rwge",
"RM","Regional Management Corp.","27.52","325528741.12","n/a","2012","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","15.81","16090394555.46","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rf",
"RGA","Reinsurance Group of America, Incorporated","143.01","8986730809.77","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","26.89","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","27","0","n/a","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/rzb",
"RBNC","Reliant Bancorp, Inc.","22.77","261934512.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rbnc",
"RNR","RenaissanceRe Holdings Ltd.","145.31","6133155840.9","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rnr",
"RNST","Renasant Corporation","37.67","2206328283.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rnst",
"RBCAA","Republic Bancorp, Inc.","43.55","910405041.65","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","5.98","351555845.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frbk",
"RVI","Retail Value Inc.","31.26","595288118.76","n/a","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/rvi",
"RBKB","Rhinebeck Bancorp, Inc.","11.81","49163648.23","n/a","2019","Finance","Banks","https://www.nasdaq.com/symbol/rbkb",
"RVSB","Riverview Bancorp Inc","7.85","177470539.2","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/rvsb",
"RIVE","Riverview Financial Corporation","11.05","100693732.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rive",
"RLI","RLI Corp.","69.56","3096292491.08","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rli",
"ROL","Rollins, Inc.","41.05","13445221891.55","n/a","n/a","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/rol",
"RY","Royal Bank Of Canada","77.34","111021920040.84","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ry",
"RBS","Royal Bank Scotland plc (The)","7.06","42531890038.86","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/rbs",
"SPGI","S&P Global Inc.","199.7","49645420000","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/spgi",
"STBA","S&T Bancorp, Inc.","39.91","1381538009.67","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stba",
"SCAC","Saban Capital Acquisition Corp.","10.24","280588861.44","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scac",
"SCACU","Saban Capital Acquisition Corp.","10.18","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacu",
"SCACW","Saban Capital Acquisition Corp.","0.011","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacw",
"SFE","Safeguard Scientifics, Inc.","10.95","226143101.1","n/a","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/sfe",
"SAFT","Safety Insurance Group, Inc.","86.48","1321982487.12","n/a","2002","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/saft",
"SAL","Salisbury Bancorp, Inc.","42.5074","119308962.6794","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sal",
"SASR","Sandy Spring Bancorp, Inc.","33.69","1197495923.19","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sasr",
"SC","Santander Consumer USA Holdings Inc.","20.92","7350564335.36","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/sc",
"SBFG","SB Financial Group, Inc.","18.6","120960450","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","19","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfgp",
"SBBX","SB One Bancorp","22.36","213156605.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbbx",
"SAMA","Schultze Special Purpose Acquisition Corp.","9.72","157950000","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/sama",
"SAMAU","Schultze Special Purpose Acquisition Corp.","10.07","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/samau",
"SAMAW","Schultze Special Purpose Acquisition Corp.","0.34","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/samaw",
"SEB","Seaboard Corporation","3935.69","4594123065.62","n/a","1996","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seb",
"SBCF","Seacoast Banking Corporation of Florida","28.81","1478512317.34","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbcf",
"SNFCA","Security National Financial Corporation","5.08","88891450.36","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","51.52","7918114209.6","n/a","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"JBN","Select Asset Inc.","7.32","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","7.52","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbr",
"SLCT","Select Bancorp, Inc.","11.46","221309847.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"SIGI","Selective Insurance Group, Inc.","63.32","3733786640.8","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"AIHS","Senmiao Technology Limited","4.79","123962326","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/aihs",
"STNL","Sentinel Energy Services Inc.","10.05","433406250","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","10.19","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","0.7","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlw",
"SRG","Seritage Growth Properties","46.48","2592967814.64","n/a","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/srg",
"SFBS","ServisFirst Bancshares, Inc.","34.33","1835803890.64","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/sfbs",
"SVBI","Severn Bancorp Inc","8.7","110674448.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/svbi",
"SHG","Shinhan Financial Group Co Ltd","38.32","18150252173.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shg",
"SHBI","Shore Bancshares Inc","15.35","195704778.95","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shbi",
"SIFI","SI Financial Group, Inc.","14.4","173660875.2","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","12.85","348969865.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sieb",
"BSRR","Sierra Bancorp","25.66","392609803.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bsrr",
"SBNY","Signature Bank","133.24","7340967323.28","n/a","2004","Finance","Major Banks","https://www.nasdaq.com/symbol/sbny",
"SAMG","Silvercrest Asset Management Group Inc.","14.42","193980709.58","n/a","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","25.47","2356664396.49","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfnc",
"SG","Sirius International Insurance Group, Ltd.","12.75","1468178450.25","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sg",
"SLM","SLM Corporation","10.6","4630107083","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","67.54","270160000","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slmbp",
"SMBK","SmartFinancial, Inc.","20","278670080","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smbk",
"IPOA","Social Capital Hedosophia Holdings Corp.","10.14","874575000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/ipoa",
"SFBC","Sound Financial Bancorp, Inc.","35.3999","90057345.6","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","70.51","2493942507.54","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","35.64","266695581.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","35.8","333735082.2","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.64","376177236.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","34.27","1154549857.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbsi",
"SGB","Southwest Georgia Financial Corporation","20.16","51322844.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sgb",
"SPAQ","Spartan Energy Acquisition Corp","9.8","540960000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/spaq",
"STXB","Spirit of Texas Bancshares, Inc.","21.66","262879102.56","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/stxb",
"SSLJ","SSLJ.com Limited","0.5599","24635600","n/a","2018","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/sslj",
"STND","Standard AVB Financial Corp.","28.91","139047906.62","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stnd",
"STFC","State Auto Financial Corporation","33.17","1432944000","n/a","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/stfc",
"STT","State Street Corporation","69.85","26449384445.55","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stt",
"STL","Sterling Bancorp","19.63","4175405824.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","27.13","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl^a",
"SBT","Sterling Bancorp, Inc.","9.7","514219145.1","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sbt",
"SSFN","Stewardship Financial Corp","9.32","80901216.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssfn",
"STC","Stewart Information Services Corporation","42.64","1011634170.56","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","54.61","3925294004.87","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","25.58","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf^a",
"SFB","Stifel Financial Corporation","23.5","0","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sfb",
"SYBT","Stock Yards Bancorp, Inc.","35.45","807972252.35","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sybt",
"GJH","STRATS Trust","9.55","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjh",
"GJS","STRATS Trust","20.67","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjs",
"GJO","STRATS Trust","23.3","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjo",
"SMFG","Sumitomo Mitsui Financial Group Inc","7.08","49404193130.4","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/smfg",
"SMMF","Summit Financial Group, Inc.","26.02","333157946.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smmf",
"SLF","Sun Life Financial Inc.","38.26","22897163504.18","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/slf",
"STI","SunTrust Banks, Inc.","64","28368325632","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sti",
"SIVB","SVB Financial Group","244.01","12842457612.66","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sivb",
"SYF","Synchrony Financial","32.92","23368667903.6","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/syf",
"SNV","Synovus Financial Corp.","38.9","6190769247.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/snv",
"GJT","Synthetic Fixed-Income Securities, Inc.","20.51","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","25.7","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjv",
"TROW","T. Rowe Price Group, Inc.","101.35","23945317988.35","n/a","1986","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/trow",
"TCF","TCF Financial Corporation","21.9","3591179060.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcf",
